"Time Stamp","Time Zone","Name","PTID","Load"
"05/14/2023 12:45:00","EDT","N.Y.C.",61761,4896.5996
"05/14/2023 12:45:00","EDT","NORTH",61755,598.0214
"05/14/2023 12:45:00","EDT","WEST",61752,1222.0781
"05/14/2023 12:50:00","EDT","CAPITL",61757,772.5317
"05/14/2023 12:50:00","EDT","CENTRL",61754,1113.9835
"05/14/2023 12:50:00","EDT","DUNWOD",61760,503.5206
"05/14/2023 12:50:00","EDT","GENESE",61753,608.2581
"05/14/2023 12:50:00","EDT","HUD VL",61758,617.3339
"05/14/2023 12:50:00","EDT","LONGIL",61762,1561.0555
"05/14/2023 12:50:00","EDT","MHK VL",61756,449.051
"05/14/2023 12:50:00","EDT","MILLWD",61759,241.3125
"05/14/2023 12:50:00","EDT","N.Y.C.",61761,4885.7295
"05/14/2023 12:50:00","EDT","NORTH",61755,592.9898
"05/14/2023 12:50:00","EDT","WEST",61752,1216.5706
"05/14/2023 12:55:00","EDT","CAPITL",61757,775.8728
"05/14/2023 12:55:00","EDT","CENTRL",61754,1128.6342
"05/14/2023 12:55:00","EDT","DUNWOD",61760,513.2742
"05/14/2023 12:55:00","EDT","GENESE",61753,615.866
"05/14/2023 12:55:00","EDT","HUD VL",61758,580.3679
"05/14/2023 12:55:00","EDT","LONGIL",61762,1557.5985
"05/14/2023 12:55:00","EDT","MHK VL",61756,472.6437
"05/14/2023 12:55:00","EDT","MILLWD",61759,240.279
"05/14/2023 12:55:00","EDT","N.Y.C.",61761,4894.0664
"05/14/2023 12:55:00","EDT","NORTH",61755,555.5811
"05/14/2023 12:55:00","EDT","WEST",61752,1197.6671
"05/14/2023 13:00:00","EDT","CAPITL",61757,743.1407
"05/14/2023 13:00:00","EDT","CENTRL",61754,1087.715
"05/14/2023 13:00:00","EDT","DUNWOD",61760,510.9868
"05/14/2023 13:00:00","EDT","GENESE",61753,628.5427
"05/14/2023 13:00:00","EDT","HUD VL",61758,603.8107
"05/14/2023 13:00:00","EDT","LONGIL",61762,1552.7646
"05/14/2023 13:00:00","EDT","MHK VL",61756,452.8538
"05/14/2023 13:00:00","EDT","MILLWD",61759,259.7554
"05/14/2023 13:00:00","EDT","N.Y.C.",61761,4900.787
"05/14/2023 13:00:00","EDT","NORTH",61755,577.9869
"05/14/2023 13:00:00","EDT","WEST",61752,1193.86
"05/14/2023 13:05:00","EDT","CAPITL",61757,770.2444
"05/14/2023 13:05:00","EDT","CENTRL",61754,1072.2396
"05/14/2023 13:05:00","EDT","DUNWOD",61760,514.1845
"05/14/2023 13:05:00","EDT","GENESE",61753,615.1857
"05/14/2023 13:05:00","EDT","HUD VL",61758,605.3325
"05/14/2023 13:05:00","EDT","LONGIL",61762,1566.3964
"05/14/2023 13:05:00","EDT","MHK VL",61756,444.8465
"05/14/2023 13:05:00","EDT","MILLWD",61759,244.9155
"05/14/2023 13:05:00","EDT","N.Y.C.",61761,4895.1777
"05/14/2023 13:05:00","EDT","NORTH",61755,579.6376
"05/14/2023 13:05:00","EDT","WEST",61752,1197.7712
"05/14/2023 13:10:00","EDT","CAPITL",61757,778.3839
"05/14/2023 13:10:00","EDT","CENTRL",61754,1111.837
"05/14/2023 13:10:00","EDT","DUNWOD",61760,526.9932
"05/14/2023 13:10:00","EDT","GENESE",61753,610.7785
"05/14/2023 13:10:00","EDT","HUD VL",61758,605.3855
"05/14/2023 13:10:00","EDT","LONGIL",61762,1565.8303
"05/14/2023 13:10:00","EDT","MHK VL",61756,446.5095
"05/14/2023 13:10:00","EDT","MILLWD",61759,241.3942
"05/14/2023 13:10:00","EDT","N.Y.C.",61761,4909.951
"05/14/2023 13:10:00","EDT","NORTH",61755,594.5234
"05/14/2023 13:10:00","EDT","WEST",61752,1217.7461
"05/14/2023 13:15:00","EDT","CAPITL",61757,771.7376
"05/14/2023 13:15:00","EDT","CENTRL",61754,1100.4921
"05/14/2023 13:15:00","EDT","DUNWOD",61760,516.3973
"05/14/2023 13:15:00","EDT","GENESE",61753,611.2763
"05/14/2023 13:15:00","EDT","HUD VL",61758,607.3242
"05/14/2023 13:15:00","EDT","LONGIL",61762,1578.415
"05/14/2023 13:15:00","EDT","MHK VL",61756,440.9944
"05/14/2023 13:15:00","EDT","MILLWD",61759,232.8456
"05/14/2023 13:15:00","EDT","N.Y.C.",61761,4901.288
"05/14/2023 13:15:00","EDT","NORTH",61755,605.1721
"05/14/2023 13:15:00","EDT","WEST",61752,1222.8849
"05/14/2023 13:20:00","EDT","CAPITL",61757,773.4241
"05/14/2023 13:20:00","EDT","CENTRL",61754,1109.5508
"05/14/2023 13:20:00","EDT","DUNWOD",61760,512.1843
"05/14/2023 13:20:00","EDT","GENESE",61753,609.3898
"05/14/2023 13:20:00","EDT","HUD VL",61758,632.0938
"05/14/2023 13:20:00","EDT","LONGIL",61762,1601.6677
"05/14/2023 13:20:00","EDT","MHK VL",61756,451.4576
"05/14/2023 13:20:00","EDT","MILLWD",61759,233.6524
"05/14/2023 13:20:00","EDT","N.Y.C.",61761,4938.238
"05/14/2023 13:20:00","EDT","NORTH",61755,572.2454
"05/14/2023 13:20:00","EDT","WEST",61752,1222.7336
"05/14/2023 13:25:00","EDT","CAPITL",61757,779.286
"05/14/2023 13:25:00","EDT","CENTRL",61754,1099.8939
"05/14/2023 13:25:00","EDT","DUNWOD",61760,532.2286
"05/14/2023 13:25:00","EDT","GENESE",61753,604.1811
"05/14/2023 13:25:00","EDT","HUD VL",61758,614.9938
"05/14/2023 13:25:00","EDT","LONGIL",61762,1595.1938
"05/14/2023 13:25:00","EDT","MHK VL",61756,444.2556
"05/14/2023 13:25:00","EDT","MILLWD",61759,248.5794
"05/14/2023 13:25:00","EDT","N.Y.C.",61761,4940.9844
"05/14/2023 13:25:00","EDT","NORTH",61755,601.2748
"05/14/2023 13:25:00","EDT","WEST",61752,1208.9695
"05/14/2023 13:30:00","EDT","CAPITL",61757,769.6429
"05/14/2023 13:30:00","EDT","CENTRL",61754,1108.9834
"05/14/2023 13:30:00","EDT","DUNWOD",61760,511.566
"05/14/2023 13:30:00","EDT","GENESE",61753,607.6271
"05/14/2023 13:30:00","EDT","HUD VL",61758,621.3092
"05/14/2023 13:30:00","EDT","LONGIL",61762,1583.0781
"05/14/2023 13:30:00","EDT","MHK VL",61756,448.8241
"05/14/2023 13:30:00","EDT","MILLWD",61759,249.1794
"05/14/2023 13:30:00","EDT","N.Y.C.",61761,4911.195
"05/14/2023 13:30:00","EDT","NORTH",61755,596.9759
"05/14/2023 13:30:00","EDT","WEST",61752,1218.9849
"05/14/2023 13:35:00","EDT","CAPITL",61757,780.2534
"05/14/2023 13:35:00","EDT","CENTRL",61754,1111.4738
"05/14/2023 13:35:00","EDT","DUNWOD",61760,517.4814
"05/14/2023 13:35:00","EDT","GENESE",61753,603.7347
"05/14/2023 13:35:00","EDT","HUD VL",61758,609.3639
"05/14/2023 13:35:00","EDT","LONGIL",61762,1611.7615
"05/14/2023 13:35:00","EDT","MHK VL",61756,431.7235
"05/14/2023 13:35:00","EDT","MILLWD",61759,251.6438
"05/14/2023 13:35:00","EDT","N.Y.C.",61761,4936.152
"05/14/2023 13:35:00","EDT","NORTH",61755,613.9431
"05/14/2023 13:35:00","EDT","WEST",61752,1226.5743
"05/14/2023 13:40:00","EDT","CAPITL",61757,773.9176
"05/14/2023 13:40:00","EDT","CENTRL",61754,1115.2122
"05/14/2023 13:40:00","EDT","DUNWOD",61760,525.012
"05/14/2023 13:40:00","EDT","GENESE",61753,595.2465
"05/14/2023 13:40:00","EDT","HUD VL",61758,616.2352
"05/14/2023 13:40:00","EDT","LONGIL",61762,1597.1309
"05/14/2023 13:40:00","EDT","MHK VL",61756,448.3261
"05/14/2023 13:40:00","EDT","MILLWD",61759,251.1844
"05/14/2023 13:40:00","EDT","N.Y.C.",61761,4937.933
"05/14/2023 13:40:00","EDT","NORTH",61755,603.3453
"05/14/2023 13:40:00","EDT","WEST",61752,1229.6392
"05/14/2023 13:45:00","EDT","CAPITL",61757,772.9747
"05/14/2023 13:45:00","EDT","CENTRL",61754,1089.6519
"05/14/2023 13:45:00","EDT","DUNWOD",61760,511.5231
"05/14/2023 13:45:00","EDT","GENESE",61753,608.2827
"05/14/2023 13:45:00","EDT","HUD VL",61758,645.3716
"05/14/2023 13:45:00","EDT","LONGIL",61762,1596.3533
"05/14/2023 13:45:00","EDT","MHK VL",61756,440.7022
"05/14/2023 13:45:00","EDT","MILLWD",61759,243.589
"05/14/2023 13:45:00","EDT","N.Y.C.",61761,4962.7715
"05/14/2023 13:45:00","EDT","NORTH",61755,598.8138
"05/14/2023 13:45:00","EDT","WEST",61752,1214.6387
"05/14/2023 13:50:00","EDT","CAPITL",61757,762.6357
"05/14/2023 13:50:00","EDT","CENTRL",61754,1067.4159
"05/14/2023 13:50:00","EDT","DUNWOD",61760,522.9209
"05/14/2023 13:50:00","EDT","GENESE",61753,603.4093
"05/14/2023 13:50:00","EDT","HUD VL",61758,635.5158
"05/14/2023 13:50:00","EDT","LONGIL",61762,1593.0968
"05/14/2023 13:50:00","EDT","MHK VL",61756,456.4224
"05/14/2023 13:50:00","EDT","MILLWD",61759,252.1025
"05/14/2023 13:50:00","EDT","N.Y.C.",61761,4923.821
"05/14/2023 13:50:00","EDT","NORTH",61755,589.8509
"05/14/2023 13:50:00","EDT","WEST",61752,1205.1082
"05/14/2023 13:55:00","EDT","CAPITL",61757,759.8692
"05/14/2023 13:55:00","EDT","CENTRL",61754,1086.0768
"05/14/2023 13:55:00","EDT","DUNWOD",61760,520.3313
"05/14/2023 13:55:00","EDT","GENESE",61753,609.7974
"05/14/2023 13:55:00","EDT","HUD VL",61758,629.2555
"05/14/2023 13:55:00","EDT","LONGIL",61762,1600.9966
"05/14/2023 13:55:00","EDT","MHK VL",61756,442.1025
"05/14/2023 13:55:00","EDT","MILLWD",61759,254.652
"05/14/2023 13:55:00","EDT","N.Y.C.",61761,4934.9976
"05/14/2023 13:55:00","EDT","NORTH",61755,575.2324
"05/14/2023 13:55:00","EDT","WEST",61752,1216.1646
"05/14/2023 14:00:00","EDT","CAPITL",61757,753.2131
"05/14/2023 14:00:00","EDT","CENTRL",61754,1104.1124
"05/14/2023 14:00:00","EDT","DUNWOD",61760,519.3117
"05/14/2023 14:00:00","EDT","GENESE",61753,609.067
"05/14/2023 14:00:00","EDT","HUD VL",61758,646.1354
"05/14/2023 14:00:00","EDT","LONGIL",61762,1615.6025
"05/14/2023 14:00:00","EDT","MHK VL",61756,447.9158
"05/14/2023 14:00:00","EDT","MILLWD",61759,239.0243
"05/14/2023 14:00:00","EDT","N.Y.C.",61761,4959.1763
"05/14/2023 14:00:00","EDT","NORTH",61755,587.147
"05/14/2023 14:00:00","EDT","WEST",61752,1219.4695
"05/14/2023 14:05:00","EDT","CAPITL",61757,763.987
"05/14/2023 14:05:00","EDT","CENTRL",61754,1113.5033
"05/14/2023 14:05:00","EDT","DUNWOD",61760,525.8242
"05/14/2023 14:05:00","EDT","GENESE",61753,606.3852
"05/14/2023 14:05:00","EDT","HUD VL",61758,624.8241
"05/14/2023 14:05:00","EDT","LONGIL",61762,1626.5974
"05/14/2023 14:05:00","EDT","MHK VL",61756,439.0611
"05/14/2023 14:05:00","EDT","MILLWD",61759,258.7299
"05/14/2023 14:05:00","EDT","N.Y.C.",61761,4947.4966
"05/14/2023 14:05:00","EDT","NORTH",61755,599.3861
"05/14/2023 14:05:00","EDT","WEST",61752,1193.6848
"05/14/2023 14:10:00","EDT","CAPITL",61757,729.0981
"05/14/2023 14:10:00","EDT","CENTRL",61754,1098.6117
"05/14/2023 14:10:00","EDT","DUNWOD",61760,528.7705
"05/14/2023 14:10:00","EDT","GENESE",61753,608.0213
"05/14/2023 14:10:00","EDT","HUD VL",61758,633.3397
"05/14/2023 14:10:00","EDT","LONGIL",61762,1625.7332
"05/14/2023 14:10:00","EDT","MHK VL",61756,439.9019
"05/14/2023 14:10:00","EDT","MILLWD",61759,247.3756
"05/14/2023 14:10:00","EDT","N.Y.C.",61761,4972.152
"05/14/2023 14:10:00","EDT","NORTH",61755,593.2128
"05/14/2023 14:10:00","EDT","WEST",61752,1202.1472
"05/14/2023 14:15:00","EDT","CAPITL",61757,743.5549
"05/14/2023 14:15:00","EDT","CENTRL",61754,1099.4896
"05/14/2023 14:15:00","EDT","DUNWOD",61760,516.2908
"05/14/2023 14:15:00","EDT","GENESE",61753,606.6522
"05/14/2023 14:15:00","EDT","HUD VL",61758,648.9688
"05/14/2023 14:15:00","EDT","LONGIL",61762,1638.7462
"05/14/2023 14:15:00","EDT","MHK VL",61756,449.3802
"05/14/2023 14:15:00","EDT","MILLWD",61759,265.7448
"05/14/2023 14:15:00","EDT","N.Y.C.",61761,4971.6875
"05/14/2023 14:15:00","EDT","NORTH",61755,595.3397
"05/14/2023 14:15:00","EDT","WEST",61752,1222.3241
"05/14/2023 14:20:00","EDT","CAPITL",61757,755.3061
"05/14/2023 14:20:00","EDT","CENTRL",61754,1127.1012
"05/14/2023 14:20:00","EDT","DUNWOD",61760,546.3416
"05/14/2023 14:20:00","EDT","GENESE",61753,617.285
"05/14/2023 14:20:00","EDT","HUD VL",61758,655.3446
"05/14/2023 14:20:00","EDT","LONGIL",61762,1653.5619
"05/14/2023 14:20:00","EDT","MHK VL",61756,433.1844
"05/14/2023 14:20:00","EDT","MILLWD",61759,253.0124
"05/14/2023 14:20:00","EDT","N.Y.C.",61761,4971.767
"05/14/2023 14:20:00","EDT","NORTH",61755,600.1342
"05/14/2023 14:20:00","EDT","WEST",61752,1204.2595
"05/14/2023 14:25:00","EDT","CAPITL",61757,754.5696
"05/14/2023 14:25:00","EDT","CENTRL",61754,1109.5947
"05/14/2023 14:25:00","EDT","DUNWOD",61760,535.6994
"05/14/2023 14:25:00","EDT","GENESE",61753,619.7381
"05/14/2023 14:25:00","EDT","HUD VL",61758,640.4995
"05/14/2023 14:25:00","EDT","LONGIL",61762,1662.502
"05/14/2023 14:25:00","EDT","MHK VL",61756,451.0442
"05/14/2023 14:25:00","EDT","MILLWD",61759,264.8245
"05/14/2023 14:25:00","EDT","N.Y.C.",61761,4977.394
"05/14/2023 14:25:00","EDT","NORTH",61755,587.6292
"05/14/2023 14:25:00","EDT","WEST",61752,1208.2375
